,online_order,book_table,rate,votes,location,rest_type,cuisines,Cost2plates
24045,1,0,3.9,84,41,5,27,18
24046,0,0,4.1,470,19,2,43,32
24047,1,0,3.7,57,41,4,26,25
24048,1,0,3.1,20,19,4,44,25
24049,1,0,3.6,31,41,6,31,20
24050,1,0,3.0,17,41,1,16,29
24051,1,0,3.700141861024285,0,2,6,69,22
24052,1,0,2.9,18,41,6,43,22
24053,1,0,3.1,150,19,2,44,25
24054,1,0,3.700141861024285,0,41,6,62,14
24055,1,0,3.8,140,19,1,69,29
24056,1,0,3.7,23,2,2,45,22
24057,1,0,3.7,29,41,6,69,18
24058,1,0,3.7,20,41,6,67,20
24059,1,0,3.4,378,19,6,59,22
24060,1,0,3.7,118,20,6,25,23
24061,1,0,2.7,171,19,2,12,25
24062,1,1,4.2,559,19,1,69,39
24063,1,0,4.1,77,20,7,69,25
24064,1,0,3.8,44,20,2,45,28
24065,1,0,3.6,42,41,2,69,28
24066,1,1,4.5,506,41,1,69,29
24067,1,0,3.3,63,2,2,69,25
24068,1,0,3.7,91,19,6,68,14
24069,1,0,3.700141861024285,0,19,7,3,14
24070,1,0,3.9,97,19,1,69,20
24071,1,1,4.0,694,41,2,53,39
24072,1,0,3.4,6,41,7,31,18
24073,1,0,2.9,77,2,6,58,22
24074,1,0,3.3,15,41,8,6,9
24075,1,0,3.1,27,41,0,28,22
24076,1,0,3.8,32,19,5,29,20
24077,1,0,3.7,18,20,8,42,14
24078,1,0,3.9,55,19,8,69,22
24079,1,0,3.5,9,2,7,60,18
24080,1,0,3.7,91,19,2,50,25
24081,1,0,3.5,15,41,4,55,17
24082,1,0,4.0,297,19,6,43,20
24083,1,0,3.4,8,41,3,69,26
24084,1,0,4.1,200,19,2,69,32
24085,1,0,3.7,32,41,6,23,18
24086,1,0,3.3,11,2,6,21,18
24087,1,0,3.8,49,20,6,67,18
24088,1,0,3.7,64,2,6,69,22
24089,1,0,3.8,42,41,7,69,22
24090,1,0,2.7,194,41,2,69,22
24091,1,0,4.1,399,19,8,69,30
24092,1,0,4.1,98,41,1,69,25
24093,1,0,3.9,224,2,2,69,28
24094,1,0,2.6,254,2,2,45,37
24095,1,0,4.2,386,19,6,15,25
24096,1,0,3.5,22,19,6,45,28
24097,0,1,3.9,300,19,2,69,31
24098,1,0,2.9,36,41,0,69,28
24099,1,0,3.9,64,19,8,69,28
24100,1,0,3.700141861024285,0,2,2,69,25
24101,1,0,3.6,114,20,6,69,18
24102,1,0,3.700141861024285,0,20,7,69,18
24103,1,1,4.1,840,20,1,69,32
24104,1,0,4.0,3128,20,2,69,31
24105,1,0,3.6,18,20,6,33,14
24106,1,0,4.0,91,41,6,15,25
24107,1,0,3.7,145,41,2,69,28
24108,1,1,4.2,1196,19,8,69,43
24109,1,0,3.8,22,19,6,69,29
24110,1,0,4.0,89,19,6,31,14
24112,1,0,2.9,28,41,8,7,14
24113,1,1,3.6,104,20,1,69,32
24114,1,0,2.9,19,41,0,4,22
24115,1,0,3.2,17,41,6,69,18
24116,1,0,3.0,7,41,6,31,23
24117,1,0,3.1,6,41,5,37,17
24118,1,0,4.0,96,19,8,6,22
24119,1,0,3.5,17,41,8,8,22
24120,1,0,3.6,20,20,2,69,28
24121,1,0,3.700141861024285,0,19,5,29,22
24122,1,0,3.4,26,41,6,48,25
24123,1,0,3.5,49,41,2,43,28
24124,1,0,3.1,10,41,7,69,25
24125,1,0,3.9,375,41,6,69,22
24126,1,1,3.9,293,19,2,69,34
24127,1,0,3.8,31,2,8,29,18
24128,1,1,3.9,36,19,2,69,32
24129,0,0,3.700141861024285,0,19,1,69,18
24130,1,0,3.700141861024285,0,20,4,43,20
24131,1,0,3.700141861024285,0,2,6,69,14
24132,1,0,3.6,147,20,2,69,30
24133,1,0,4.0,398,41,2,69,45
24134,1,0,3.1,13,19,6,0,22
24135,1,0,3.1,14,19,4,69,23
24136,1,0,3.700141861024285,0,19,6,0,22
24137,1,0,3.8,69,19,6,43,18
24138,1,0,4.3,191,41,1,69,30
24139,1,0,3.7,35,41,8,37,17
24140,1,0,3.700141861024285,0,41,8,69,14
24141,1,0,3.700141861024285,0,2,8,27,14
24142,1,0,3.700141861024285,0,20,8,42,5
24143,1,0,3.5,20,2,8,69,22
24144,1,0,3.5,12,20,6,69,18
24145,1,0,4.0,469,41,2,69,26
24146,1,0,3.7,118,20,6,2,18
24147,1,0,3.6,62,2,8,69,26
24148,1,0,2.3,119,2,2,69,32
24149,1,0,3.700141861024285,0,20,6,60,9
24150,1,0,3.5,10,2,6,9,18
24151,0,0,4.0,83,19,6,69,25
24152,1,0,3.0,60,41,6,23,22
24153,1,0,3.9,191,41,2,54,29
24154,1,1,3.7,83,19,2,69,32
24155,1,0,3.4,122,2,2,69,30
24156,1,0,2.9,27,41,6,54,20
24157,1,0,3.3,58,20,6,69,18
24158,1,0,3.7,301,20,2,69,31
24159,0,0,3.9,47,19,6,69,25
24160,1,1,4.1,448,19,2,25,25
24161,1,0,3.8,24,2,8,69,9
24162,1,0,2.9,9,20,4,69,14
24163,1,0,3.3,17,41,6,69,23
24164,1,0,3.8,74,2,6,9,9
24165,1,0,2.8,77,41,4,45,18
24166,1,0,3.3,351,2,8,69,20
24167,1,0,3.4,6,2,6,31,18
24168,1,0,3.7,86,41,6,69,22
24169,1,1,3.5,131,2,2,69,36
24170,1,0,3.8,306,41,6,69,22
24171,1,0,3.4,23,19,2,45,26
24172,1,1,4.4,2589,20,8,69,28
24173,1,0,3.7,600,41,2,69,28
24174,1,0,3.3,38,2,6,60,9
24175,1,0,3.700141861024285,0,20,6,69,18
24176,1,0,3.700141861024285,0,2,0,3,9
24177,1,0,3.6,92,2,6,69,22
24178,1,0,3.7,49,41,6,69,20
24179,1,0,3.700141861024285,0,2,0,4,17
24180,1,0,3.4,10,2,0,69,25
24181,1,0,3.6,23,41,6,69,22
24182,1,0,3.7,209,19,2,69,28
24183,1,0,3.8,80,19,2,21,31
24184,0,1,4.4,1099,19,3,69,43
24185,1,0,3.700141861024285,0,41,7,69,20
24186,1,0,3.7,27,2,6,69,17
24187,1,0,3.700141861024285,0,41,8,69,9
24188,1,0,3.3,19,2,7,69,18
24189,1,0,4.1,498,19,6,69,17
24190,1,0,3.9,283,2,6,69,17
24191,1,0,3.3,33,2,6,33,25
24192,1,0,3.700141861024285,0,41,6,69,20
24193,1,0,3.5,26,41,6,26,25
24194,0,0,3.9,35,19,2,16,30
24195,1,0,2.8,100,41,8,69,32
24196,1,0,3.8,48,2,8,42,9
24197,1,0,4.2,533,41,2,69,32
24198,1,0,3.6,23,2,7,28,25
24199,1,0,3.7,105,2,2,69,32
24200,1,0,3.4,39,20,6,69,25
24201,1,0,3.8,185,20,6,9,17
24202,1,0,3.8,22,19,6,31,22
24203,1,0,3.700141861024285,0,2,6,31,9
24204,1,0,3.6,33,41,6,69,14
24205,1,1,4.5,1013,19,2,22,38
24206,1,0,3.6,21,2,6,69,18
24207,0,0,4.3,259,19,5,69,14
24208,1,1,4.1,229,20,2,69,26
24209,1,0,3.8,53,41,8,34,5
24210,1,0,3.8,232,14,2,45,25
24211,1,0,2.9,4,20,6,69,5
24212,1,0,3.9,240,19,2,9,28
24213,0,0,3.700141861024285,0,19,8,69,25
24214,1,0,3.5,35,2,6,69,5
24215,1,0,3.6,113,41,6,69,23
24216,1,0,3.700141861024285,0,41,8,69,22
24217,1,0,3.3,145,2,2,69,34
24218,1,0,3.7,71,2,2,69,23
24219,1,0,3.700141861024285,0,20,8,69,14
24220,1,0,4.0,72,20,2,69,22
24221,1,0,3.7,214,19,2,69,30
24222,1,0,3.9,186,20,6,22,25
24223,1,1,3.5,16,41,2,46,32
24224,1,0,3.5,119,19,2,11,31
24225,1,0,3.8,289,19,2,69,28
24226,1,0,2.7,227,41,2,69,31
24227,1,0,2.8,234,19,2,21,30
24228,1,0,4.0,120,20,8,69,9
24229,1,0,3.5,312,20,2,69,30
24230,1,1,3.9,321,19,2,69,31
24231,1,0,3.7,73,2,8,69,25
24232,1,0,3.9,39,19,6,69,18
24233,1,0,4.0,209,20,6,69,26
24234,1,0,3.7,27,41,6,60,14
24235,1,0,4.1,174,19,5,69,25
24236,1,0,3.5,13,41,6,45,22
24237,1,0,3.8,173,41,6,9,18
24238,0,0,3.700141861024285,0,41,7,9,22
24239,1,1,4.4,2329,19,8,69,43
24240,1,0,3.700141861024285,0,30,6,15,9
24241,1,0,4.4,203,19,2,69,32
24242,1,1,4.3,496,20,8,69,32
24243,1,0,3.9,358,41,2,69,29
24244,1,1,4.3,473,19,2,60,31
24245,1,1,4.5,418,20,2,69,39
24246,1,0,2.9,38,19,4,12,30
24247,1,0,3.9,219,20,2,69,28
24248,0,1,4.3,416,19,8,69,49
24249,1,0,3.4,24,41,2,69,28
24250,0,0,3.8,110,19,8,69,30
24251,0,0,3.700141861024285,0,19,7,69,25
24252,1,0,3.6,57,20,6,60,18
24253,1,0,3.6,30,41,6,69,22
24254,1,0,3.3,8,41,6,45,18
24255,1,0,3.700141861024285,0,2,4,69,5
24256,1,0,3.8,98,2,2,22,25
24257,1,0,4.0,175,20,6,69,22
24258,1,0,3.6,519,19,2,69,28
24259,1,0,3.9,93,19,6,69,22
24260,1,0,4.1,274,19,1,69,34
24261,1,0,3.7,220,19,6,11,22
24262,1,0,3.700141861024285,0,19,6,31,14
24263,1,0,2.9,38,41,6,69,14
24264,1,1,4.0,667,2,2,69,30
24265,1,0,3.8,26,19,6,69,17
24266,1,0,4.1,155,19,2,22,38
24267,0,0,3.3,4,19,6,69,22
24268,1,0,3.9,41,20,6,69,26
24269,1,0,4.1,201,19,2,69,29
24270,1,0,4.0,722,20,1,69,36
24271,1,1,4.2,405,19,2,69,45
24272,1,1,4.1,223,19,2,69,25
24273,1,0,4.2,219,19,2,2,36
24274,1,0,3.9,28,20,6,51,22
24275,1,0,3.700141861024285,0,19,2,24,33
24276,1,0,3.7,124,19,2,69,28
24277,1,0,3.700141861024285,0,19,1,18,25
24278,1,1,3.7,399,19,2,69,36
24279,1,0,4.1,383,20,2,69,30
24280,1,0,3.4,38,2,6,21,23
24281,1,0,3.700141861024285,0,19,4,9,22
24282,1,0,4.0,99,20,6,42,22
24283,1,0,3.8,202,41,2,22,28
24284,0,0,4.1,107,19,8,69,20
24285,0,0,3.4,10,19,8,69,22
24286,1,0,4.0,165,41,2,43,25
24287,1,0,3.8,362,14,1,18,30
24288,1,0,3.9,116,41,2,44,36
24289,1,0,2.9,619,41,6,45,25
24290,1,0,3.4,9,41,4,9,17
24291,1,0,4.1,198,19,2,69,28
24292,1,0,3.0,16,20,2,69,26
24293,1,0,3.7,46,19,1,16,25
24294,1,0,3.4,31,41,6,45,22
24295,1,0,3.2,6,41,2,69,25
24296,1,0,4.1,1208,19,2,43,32
24297,1,0,3.5,13,20,7,61,18
24298,0,1,4.2,783,19,2,69,43
24299,1,0,4.1,172,19,1,69,30
24300,1,0,3.9,77,19,2,69,32
24301,1,0,3.4,10,20,7,69,25
24302,0,0,3.700141861024285,0,19,6,21,5
24303,1,0,3.4,19,2,6,60,22
24304,1,0,3.700141861024285,0,41,6,34,9
24305,1,0,3.4,14,19,6,69,17
24306,1,0,3.0,119,20,7,69,25
24307,1,1,3.8,360,19,8,69,41
24308,1,0,3.700141861024285,0,19,5,69,20
24309,0,0,3.9,78,19,6,4,29
24310,1,0,3.700141861024285,0,2,1,16,18
24311,1,0,3.1,34,19,7,34,20
24312,0,0,3.7,35,19,8,69,20
24313,1,0,3.700141861024285,0,20,7,44,23
24314,1,0,3.700141861024285,0,14,4,60,25
24315,1,0,3.7,83,19,2,69,28
24316,1,0,3.6,113,2,7,43,22
24317,1,1,3.9,751,41,8,69,45
24318,1,0,3.5,16,41,6,60,18
24319,1,0,3.5,9,41,6,21,25
24320,1,0,3.5,22,41,6,45,22
24321,0,0,3.700141861024285,0,19,8,69,22
24322,1,0,3.700141861024285,0,41,6,52,18
24323,0,0,3.700141861024285,0,19,0,3,22
24324,1,0,3.700141861024285,0,19,6,68,5
24325,0,0,3.700141861024285,0,19,8,69,9
24326,1,0,3.3,5,20,4,69,22
24327,1,0,3.9,367,2,4,69,23
24328,0,0,3.9,48,19,8,69,14
24329,0,0,3.700141861024285,0,19,5,27,25
24330,0,0,3.700141861024285,0,19,7,69,22
24331,0,0,3.700141861024285,0,19,0,4,22
24332,0,0,3.700141861024285,0,19,4,43,28
24333,0,0,3.700141861024285,0,19,6,69,5
24334,0,0,3.700141861024285,0,19,8,69,5
24335,0,0,3.700141861024285,0,19,6,43,5
24336,0,0,3.0,14,19,2,69,28
24337,1,0,3.4,15,2,6,69,22
24338,1,0,3.9,82,41,6,22,22
24339,1,0,3.2,4,41,6,45,18
24341,0,0,3.3,4,19,0,3,18
24342,0,0,3.2,7,19,2,69,25
24343,0,0,2.6,45,19,4,9,29
24344,0,0,3.700141861024285,0,19,6,56,18
24345,0,0,3.6,10,19,8,8,5
24346,0,0,3.5,11,19,6,69,22
24347,0,0,4.0,81,19,2,69,36
24348,1,0,3.8,77,2,1,20,26
24349,1,0,3.8,311,19,2,69,32
24350,1,0,3.7,30,20,8,2,9
24351,0,0,3.7,31,19,6,43,18
24352,0,0,3.4,11,19,6,31,22
24353,0,0,3.700141861024285,0,19,6,60,9
24354,0,0,3.700141861024285,0,19,6,43,18
24355,0,0,3.700141861024285,0,19,6,69,17
24356,0,0,3.700141861024285,0,19,8,69,14
24357,0,1,3.700141861024285,0,19,2,43,33
24358,1,0,3.5,4,41,4,39,23
24359,1,0,3.4,6,2,4,69,22
24360,0,0,3.6,24,19,2,43,25
24361,1,0,3.7,42,2,6,21,25
24362,1,0,3.6,21,20,2,69,30
24363,0,0,2.9,56,19,2,69,30
24364,1,0,3.6,27,41,6,69,14
24365,0,0,3.1,13,41,8,31,17
24366,0,0,3.700141861024285,0,19,7,69,18
24367,0,0,3.700141861024285,0,19,6,43,14
24368,0,0,3.700141861024285,0,19,6,69,14
24369,0,0,3.700141861024285,0,19,6,60,18
24371,0,0,3.700141861024285,0,19,8,69,5
24372,0,0,3.7,90,19,2,69,28
24373,1,0,3.7,68,41,2,69,32
24374,1,0,3.2,55,41,6,47,22
24375,0,0,3.4,6,19,6,9,22
24376,0,0,3.4,6,19,6,45,20
24377,0,0,3.7,17,19,6,69,22
24378,0,0,2.8,60,19,5,5,25
24379,1,0,3.700141861024285,0,2,6,69,18
24380,1,0,3.6,22,20,6,32,20
24381,0,0,3.5,15,41,6,63,22
24382,1,0,3.4,55,41,6,9,18
24383,1,0,3.700141861024285,0,41,4,51,18
24384,1,0,3.1,8,41,4,48,22
24385,1,0,3.8,36,20,1,18,25
24386,0,0,3.1,7,2,6,69,22
24387,1,0,3.700141861024285,0,19,4,9,25
24388,1,0,3.4,6,19,1,69,28
24389,1,1,4.0,178,19,2,69,36
24390,1,0,3.4,9,20,7,69,17
24391,1,0,3.700141861024285,0,2,6,69,14
24392,1,0,3.6,17,2,1,16,28
24393,1,0,3.1,4,2,8,34,14
24394,1,0,3.700141861024285,0,19,7,31,18
24395,1,0,4.0,129,20,6,69,28
24396,1,0,3.5,9,20,7,69,22
24397,1,0,3.9,52,20,6,69,18
24398,0,0,4.0,161,20,2,13,28
24399,0,1,4.1,737,20,3,69,32
24400,0,0,3.9,247,20,2,69,23
24401,0,0,3.9,121,41,2,69,28
24402,1,0,3.700141861024285,0,2,4,69,25
24403,0,0,3.5,10,20,6,69,22
24404,0,0,4.1,109,20,2,22,23
24405,0,0,3.8,161,2,6,9,18
24406,0,0,3.4,6,2,2,46,28
24407,0,0,4.0,74,20,8,20,18
24408,1,0,3.2,4,41,6,21,18
24409,0,0,3.1,22,2,2,69,28
24410,0,0,3.700141861024285,0,2,7,69,18
24411,0,0,3.700141861024285,0,41,7,4,18
24412,0,0,3.700141861024285,0,41,4,69,22
24413,0,0,3.700141861024285,0,41,7,69,14
24414,0,0,3.700141861024285,0,41,6,44,18
24417,0,0,3.2,6,20,2,45,23
24418,0,0,3.700141861024285,0,20,7,69,23
24419,0,0,3.700141861024285,0,41,4,69,22
24420,0,0,3.5,7,2,8,69,14
24421,0,0,3.2,4,41,6,45,18
24422,0,0,3.3,6,2,2,69,25
24423,0,0,3.700141861024285,0,20,7,33,22
24424,0,0,3.6,17,20,6,69,22
24425,0,0,3.700141861024285,0,41,6,69,22
24426,0,0,3.700141861024285,0,20,6,68,4
24427,0,0,3.700141861024285,0,2,6,69,20
24428,0,0,3.3,4,20,6,26,22
24429,0,0,3.700141861024285,0,41,4,69,23
24430,0,0,3.700141861024285,0,2,6,46,20
24431,0,0,3.7,39,2,6,61,20
24432,1,0,3.7,16,2,6,69,14
24433,1,0,3.700141861024285,0,30,6,56,17
24434,1,0,3.0,49,41,2,69,30
24435,1,0,3.1,12,19,2,54,32
24436,1,0,2.7,37,19,4,69,25
24437,1,0,3.5,13,41,6,56,22
24438,1,0,3.700141861024285,0,20,6,44,18
24439,1,0,3.700141861024285,0,41,6,69,18
24440,1,1,4.4,816,19,8,69,39
24441,1,0,3.5,13,14,4,69,18
24442,1,0,3.0,20,2,6,69,18
24443,1,0,3.2,4,41,2,1,28
24444,1,0,3.1,5,41,6,45,29
24445,1,0,3.5,17,19,8,4,18
24446,0,0,3.8,139,20,3,47,25
24447,0,0,3.0,31,20,8,69,30
24448,1,0,4.0,50,41,8,5,17
24449,1,0,3.4,12,19,4,68,9
24450,1,0,3.1,6,41,6,39,18
24451,1,0,3.4,19,19,8,69,17
24452,0,0,3.700141861024285,0,2,6,69,18
24453,0,0,3.700141861024285,0,20,6,69,17
24454,1,0,3.700141861024285,0,20,4,69,17
24455,1,0,3.2,4,20,8,69,14
24456,1,0,3.7,44,41,1,18,25
24457,0,0,4.2,216,20,8,69,18
24458,0,0,3.8,164,20,2,69,29
24459,0,0,3.7,50,20,6,69,22
24460,1,0,3.700141861024285,0,41,0,3,25
24461,0,0,3.7,16,20,6,69,14
24462,1,0,4.1,91,20,4,58,28
24463,0,1,3.9,198,20,2,43,30
24464,0,0,3.7,53,20,8,69,20
24465,0,0,3.700141861024285,0,41,6,69,14
24466,0,0,3.5,14,2,6,13,28
24467,1,0,3.700141861024285,0,20,6,10,18
24468,0,0,3.700141861024285,0,20,6,66,23
24469,0,0,3.700141861024285,0,41,4,9,25
24470,0,0,3.700141861024285,0,41,6,12,20
24471,0,0,3.3,4,2,6,45,17
24472,1,0,3.8,44,2,1,69,25
24473,0,0,3.700141861024285,0,20,6,43,18
24474,0,0,3.700141861024285,0,2,6,31,14
24475,0,0,3.5,24,20,1,69,26
24476,0,0,3.7,14,2,2,39,25
24477,0,0,3.7,41,20,6,2,17
24478,0,0,4.0,95,41,4,4,18
24479,0,0,3.4,7,41,6,69,22
24480,0,0,3.6,15,20,6,31,18
24481,0,0,3.0,9,2,2,69,30
24482,0,0,3.1,16,41,8,42,22
24483,0,0,2.8,69,2,6,69,18
24484,0,0,3.700141861024285,0,2,6,60,5
24485,0,0,3.700141861024285,0,20,6,69,14
24486,0,0,3.700141861024285,0,2,6,31,18
24487,0,0,3.700141861024285,0,20,2,69,26
24488,0,0,3.700141861024285,0,20,6,69,23
24489,0,0,3.700141861024285,0,20,6,31,5
24491,0,0,3.700141861024285,0,20,8,69,5
24492,0,0,3.700141861024285,0,41,0,3,14
24493,0,0,3.700141861024285,0,41,6,69,20
24494,0,0,3.700141861024285,0,20,4,69,18
24495,0,0,3.700141861024285,0,2,6,32,18
24497,0,0,3.700141861024285,0,2,6,9,14
24498,0,0,3.700141861024285,0,2,6,69,22
24499,0,0,3.700141861024285,0,2,6,23,20
24500,0,0,3.700141861024285,0,41,4,31,9
24501,0,0,3.700141861024285,0,20,6,69,18
24502,0,0,3.700141861024285,0,2,6,0,14
24503,0,0,3.700141861024285,0,2,6,31,18
24504,0,0,3.700141861024285,0,2,6,69,22
24505,0,0,3.700141861024285,0,2,6,31,9
24506,0,0,3.700141861024285,0,2,6,45,18
24507,0,0,3.4,6,2,3,23,30
24508,0,0,3.6,17,2,6,69,22
24509,0,0,3.8,104,2,6,69,22
24510,0,0,3.700141861024285,0,2,6,69,18
24511,0,0,3.0,25,20,4,43,22
24512,0,0,3.3,6,20,2,69,32
24513,0,0,3.2,10,41,6,45,18
24514,0,0,3.3,21,41,6,23,18
24515,0,0,3.8,17,20,7,4,25
24516,0,0,3.700141861024285,0,20,7,69,22
24517,0,0,3.700141861024285,0,20,7,6,17
24518,0,0,3.4,7,20,2,69,28
24519,0,0,3.2,9,20,6,60,18
24520,1,0,3.2,4,2,6,69,18
24521,1,0,3.9,42,41,0,4,20
24522,0,0,3.1,7,2,6,23,22
24523,0,0,3.700141861024285,0,41,4,55,17
24524,0,0,3.2,9,2,6,45,14
24525,0,0,3.4,13,20,2,69,30
24526,0,0,3.4,9,20,6,26,23
24527,0,0,3.7,33,2,1,17,25
24528,0,0,3.700141861024285,0,41,6,31,9
24529,0,0,3.700141861024285,0,20,6,69,9
24530,0,0,3.4,7,20,4,69,22
24531,0,0,3.700141861024285,0,2,8,69,5
24532,0,0,3.700141861024285,0,2,5,36,14
24533,0,0,3.4,5,2,6,69,17
24534,0,0,3.700141861024285,0,2,8,16,9
24535,0,0,3.700141861024285,0,2,6,61,18
24536,0,0,3.700141861024285,0,41,6,31,18
24537,0,0,3.700141861024285,0,20,7,66,18
24538,0,0,3.700141861024285,0,20,6,6,18
24539,0,0,3.700141861024285,0,2,6,69,14
24540,0,0,3.2,27,41,8,69,9
24541,0,0,3.700141861024285,0,2,7,69,25
24543,0,0,3.2,4,2,6,56,18
24544,0,0,3.1,11,20,6,21,18
24545,0,0,3.5,11,2,0,4,25
24546,0,0,3.3,6,2,6,11,17
24547,0,0,3.700141861024285,0,2,8,7,9
24549,0,0,3.3,5,2,6,69,18
24550,0,0,3.8,68,2,4,69,25
24551,1,0,3.8,51,2,8,60,18
24553,0,0,3.700141861024285,0,41,6,34,9
24555,0,0,3.3,9,20,6,45,17
24556,0,0,3.5,54,2,6,69,18
24557,1,0,3.9,248,19,8,69,39
24558,1,0,3.3,4,2,6,60,5
24559,1,0,3.8,60,19,4,33,18
24560,0,0,3.4,6,41,1,16,25
24561,1,0,3.1,27,2,7,37,14
24562,1,0,3.5,13,20,6,60,17
24563,1,0,2.9,48,20,6,69,17
24564,1,0,2.9,54,2,6,69,17
24565,1,0,3.4,12,41,6,69,18
24566,1,0,3.8,18,23,1,16,25
24567,0,0,3.700141861024285,0,41,6,66,22
24568,0,0,3.700141861024285,0,41,8,69,9
24570,1,0,3.9,17,19,8,8,28
24571,1,0,3.700141861024285,0,20,6,64,18
24572,0,0,3.8,92,19,1,16,30
24574,1,0,3.5,12,41,6,69,22
24575,1,0,3.2,11,2,6,69,22
24577,1,0,4.8,265,19,5,27,22
24578,1,0,3.700141861024285,0,19,5,29,22
24579,1,0,4.1,399,19,8,69,30
24580,0,0,4.4,669,19,5,37,22
24581,0,0,4.6,274,19,5,28,18
24582,1,0,3.700141861024285,0,19,5,69,20
24583,1,0,3.8,32,19,5,29,20
24584,0,0,3.9,35,19,2,16,30
24585,0,0,4.3,259,19,5,69,14
24586,0,0,3.700141861024285,0,19,8,69,25
24587,1,0,3.8,221,19,5,69,22
24588,0,0,3.9,19,19,8,69,23
24589,0,0,3.9,14,19,5,30,25
24590,1,0,3.4,4,19,8,42,22
24591,1,0,4.2,432,19,5,29,25
24592,1,0,4.1,174,19,5,69,25
24593,0,0,4.1,71,19,2,69,28
24594,0,0,3.8,110,19,8,69,30
24595,1,0,3.7,34,19,8,69,22
24596,1,0,3.8,24,19,8,4,25
24597,1,0,3.9,35,19,4,4,25
24598,0,0,3.4,10,19,8,69,22
24599,0,0,3.6,8,19,0,69,28
24600,1,0,3.9,90,19,5,27,18
24601,0,0,3.9,87,19,5,29,18
24602,0,0,3.7,40,19,5,37,17
24603,1,0,3.9,64,19,8,69,28
24604,0,0,3.9,78,19,6,4,29
24605,1,0,3.700141861024285,0,19,7,3,14
24606,0,0,3.700141861024285,0,19,8,69,22
24607,0,0,3.2,29,19,8,42,14
24608,0,0,3.700141861024285,0,19,0,3,22
24609,0,0,3.700141861024285,0,19,5,27,22
24610,0,0,3.700141861024285,0,19,5,27,25
24611,0,0,3.700141861024285,0,19,0,4,22
24612,0,0,3.3,4,19,0,3,18
24613,0,0,3.700141861024285,0,19,0,3,14
24614,0,0,4.0,81,19,2,69,36
24615,0,0,3.6,27,19,5,37,17
24616,0,0,3.700141861024285,0,19,5,30,14
24617,0,1,3.700141861024285,0,19,2,43,33
24618,0,0,2.8,60,19,5,5,25
24619,1,0,3.0,38,19,0,4,22
24620,1,0,3.5,17,19,8,4,18
24621,0,0,3.4,16,19,5,37,14
24622,0,0,3.9,130,41,0,3,22
24623,1,1,4.3,496,20,8,69,32
24624,1,0,3.7,18,20,8,42,14
24625,1,0,3.700141861024285,0,41,0,3,25
24626,0,0,3.700141861024285,0,20,8,69,25
24627,0,0,3.7,53,20,8,69,20
24628,1,0,4.0,99,20,6,42,22
24629,1,0,3.2,4,20,8,69,14
24630,0,0,4.0,95,41,4,4,18
24631,1,0,4.0,120,20,8,69,9
24632,1,0,3.700141861024285,0,20,8,42,5
24633,0,0,3.700141861024285,0,20,0,5,25
24634,0,0,3.700141861024285,0,20,6,42,17
24635,1,0,3.4,10,20,7,69,25
24636,0,0,3.700141861024285,0,20,7,69,22
24637,0,0,3.700141861024285,0,41,0,3,14
24638,0,0,3.700141861024285,0,20,8,69,18
24639,0,0,3.700141861024285,0,20,8,41,22
24640,0,0,3.8,17,20,7,4,25
24641,0,0,3.5,6,20,5,69,25
24642,0,0,3.4,5,41,8,69,5
24643,0,0,3.1,10,20,1,20,34
24644,1,0,3.9,42,41,0,4,20
24645,1,0,4.4,287,41,4,69,25
24646,1,1,4.5,506,41,1,69,29
24647,1,0,3.7,44,41,1,18,25
24648,1,0,3.6,23,2,7,28,25
24649,1,0,3.1,27,41,0,28,22
24650,1,0,3.4,10,2,0,69,25
24651,1,0,3.8,109,2,5,37,23
24652,1,0,3.8,48,2,8,42,9
24653,0,0,3.700141861024285,0,2,0,4,14
24654,1,1,3.5,16,41,2,46,32
24655,1,0,3.1,27,2,7,37,14
24656,0,0,3.700141861024285,0,2,8,42,9
24657,1,0,3.700141861024285,0,2,0,4,17
24658,0,0,3.700141861024285,0,41,7,4,18
24659,0,0,3.700141861024285,0,41,8,69,34
24660,0,0,3.4,12,41,0,3,20
24661,0,0,3.1,6,2,5,37,9
24662,0,0,3.5,9,2,1,16,20
24663,0,0,3.2,6,2,8,68,14
24664,0,0,3.700141861024285,0,2,5,36,14
24665,0,0,3.2,27,41,8,69,9
24666,0,0,3.5,11,2,0,4,25
24667,1,1,4.2,341,19,8,69,43
24668,0,1,4.3,416,19,8,69,49
24669,1,1,4.2,559,19,1,69,39
24670,0,1,4.6,1502,19,2,69,43
24671,0,1,4.4,1099,19,3,69,43
24672,1,1,4.4,2329,19,8,69,43
24673,0,1,4.2,1132,19,2,69,46
24674,0,0,4.5,1181,19,8,69,34
24675,1,1,4.5,1013,19,2,22,38
24676,0,0,4.1,470,19,2,43,32
24677,1,1,4.5,1228,19,2,69,32
24678,1,1,4.4,347,19,2,69,28
24679,1,0,4.1,1208,19,2,43,32
24680,1,1,4.4,816,19,8,69,39
24681,0,1,4.2,1989,19,2,69,32
24682,0,1,3.9,300,19,2,69,31
24683,1,0,4.2,219,19,2,2,36
24684,1,1,4.1,577,19,1,69,30
24685,1,0,4.4,203,19,2,69,32
24686,1,1,4.2,1196,19,8,69,43
24687,1,1,3.8,360,19,8,69,41
24688,0,1,4.0,662,19,8,69,45
24689,1,0,3.8,140,19,2,69,30
24690,1,0,3.6,519,19,2,69,28
24691,1,1,3.9,321,19,2,69,31
